Date,Value
2006/3/3,568.0000 
2006/3/6,556.8000 
2006/3/7,554.5000 
2006/3/8,544.3000 
2006/3/9,547.0000 
2006/3/10,541.3000 
2006/3/13,547.5000 
2006/3/14,553.0000 
2006/3/15,554.4000 
2006/3/16,555.4000 
2006/3/17,555.1000 
2006/3/20,556.1000 
2006/3/21,553.2000 
2006/3/22,551.7000 
2006/3/23,550.8000 
2006/3/24,560.5000 
2006/3/27,567.4000 
2006/3/28,567.0000 
2006/3/29,573.3000 
2006/3/30,591.8000 
2006/3/31,586.7000 
2006/4/3,594.3000 
2006/4/4,590.6000 
2006/4/5,592.5000 
2006/4/6,599.7000 
2006/4/7,592.7000 
2006/4/10,601.8000 
2006/4/11,599.4000 
2006/4/12,601.3000 
2006/4/13,600.1000 
2006/4/17,618.8000 
2006/4/18,623.3000 
2006/4/19,636.0000 
2006/4/20,623.1000 
2006/4/21,635.5000 
2006/4/24,623.9000 
2006/4/25,634.2000 
2006/4/26,642.0000 
2006/4/27,636.3000 
2006/4/28,654.5000 
2006/5/1,660.2000 
2006/5/2,667.4000 
2006/5/3,668.5000 
2006/5/4,676.5000 
2006/5/5,684.3000 
2006/5/8,679.9000 
2006/5/9,701.5000 
2006/5/10,705.7000 
2006/5/11,721.5000 
2006/5/12,711.8000 
2006/5/15,685.0000 
2006/5/16,692.9000 
2006/5/17,691.8000 
2006/5/18,680.9000 
2006/5/19,657.0000 
2006/5/22,657.7000 
2006/5/23,673.7000 
2006/5/24,637.5000 
2006/5/25,648.5000 
2006/5/26,651.0000 
2006/5/30,660.5000 
2006/5/31,649.0000 
2006/6/1,633.5000 
2006/6/2,641.0000 
2006/6/5,648.7000 
2006/6/6,634.7000 
2006/6/7,632.6000 
2006/6/8,613.8000 
2006/6/9,612.8000 
2006/6/12,611.3000 
2006/6/13,566.8000 
2006/6/14,566.5000 
2006/6/15,570.3000 
2006/6/16,581.7000 
2006/6/19,572.4000 
2006/6/20,580.5000 
2006/6/21,591.0000 
2006/6/22,585.4000 
2006/6/23,588.0000 
2006/6/26,587.7000 
2006/6/27,584.4000 
2006/6/28,581.0000 
2006/6/29,588.9000 
2006/6/30,616.0000 
2006/7/5,629.7000 
2006/7/6,636.3000 
2006/7/7,634.8000 
2006/7/10,626.1000 
2006/7/11,642.9000 
2006/7/12,651.2000 
2006/7/13,654.4000 
2006/7/14,668.0000 
2006/7/17,651.9000 
2006/7/18,629.5000 
2006/7/19,642.8000 
2006/7/20,632.5000 
2006/7/21,620.2000 
2006/7/24,613.2000 
2006/7/25,618.0000 
2006/7/26,621.9000 
2006/7/27,632.5000 
2006/7/28,647.8000 
2006/7/31,646.8000 
2006/8/1,658.8000 
2006/8/2,664.1000 
2006/8/3,657.0000 
2006/8/4,656.0000 
2006/8/7,659.5000 
2006/8/8,657.3000 
2006/8/9,662.0000 
2006/8/10,646.0000 
2006/8/11,644.4000 
2006/8/14,639.3000 
2006/8/15,632.9000 
2006/8/16,639.0000 
2006/8/17,625.3000 
2006/8/18,621.7000 
2006/8/21,635.2000 
2006/8/22,634.0000 
2006/8/23,633.0000 
2006/8/24,628.5000 
2006/8/25,630.8000 
2006/8/28,623.9000 
2006/8/29,619.1000 
2006/8/30,626.1000 
2006/8/31,634.2000 
2006/9/1,632.6000 
2006/9/5,646.9000 
2006/9/6,641.8000 
2006/9/7,624.9000 
2006/9/8,617.3000 
2006/9/11,597.3000 
2006/9/12,594.3000 
2006/9/13,596.3000 
2006/9/14,586.0000 
2006/9/15,583.0000 
2006/9/18,592.8000 
2006/9/19,583.2000 
2006/9/20,586.2000 
2006/9/21,588.3000 
2006/9/22,595.4000 
2006/9/25,595.9000 
2006/9/26,597.1000 
2006/9/27,603.3000 
2006/9/28,610.9000 
2006/9/29,604.2000 
2006/10/2,603.3000 
2006/10/3,581.5000 
2006/10/4,566.7000 
2006/10/5,575.5000 
2006/10/6,576.8000 
2006/10/9,582.8000 
2006/10/10,576.2000 
2006/10/11,576.5000 
2006/10/12,580.3000 
2006/10/13,592.7000 
2006/10/16,598.5000 
2006/10/17,593.5000 
2006/10/18,592.6000 
2006/10/19,602.5000 
2006/10/20,596.4000 
2006/10/23,582.9000 
2006/10/24,587.6000 
2006/10/25,590.8000 
2006/10/26,599.8000 
2006/10/27,601.0000 
